#SampleID	SMPL0	SMPL1	SMPL10	SMPL11	SMPL12	SMPL13	SMPL14	SMPL15	SMPL16	SMPL17	SMPL18	SMPL19	SMPL2	SMPL20	SMPL21	SMPL22	SMPL23	SMPL24	SMPL25	SMPL27	SMPL28	SMPL29	SMPL3	SMPL30	SMPL31	SMPL32	SMPL33	SMPL34	SMPL35	SMPL36	SMPL37	SMPL38	SMPL39	SMPL4	SMPL40	SMPL41	SMPL42	SMPL43	SMPL44	SMPL45	SMPL46	SMPL47	SMPL48	SMPL49	SMPL5	SMPL50	SMPL51	SMPL52	SMPL53	SMPL54	SMPL55	SMPL56	SMPL57	SMPL58	SMPL59	SMPL6	SMPL7	SMPL8	SMPL9
GROUP	KLT	KRN	KRN	KLT	KRN	KLT	KRN	KRN	KRN	KLT	KRN	KRN	KLT	KLT	KRN	KLT	KRN	KLT	KRN	KRN	KLT	KLT	KLT	KLT	KLT	KRN	KLT	KRN	KRN	KRN	KLT	KLT	KLT	KLT	KLT	KRN	KLT	KLT	KRN	KRN	KRN	KRN	KLT	KLT	KLT	KLT	KRN	KLT	KRN	KLT	KRN	KLT	KLT	KRN	KRN	KRN	KRN	KRN	KLT
d_Bacteria|p_Bacteroidota|c_Bacteroidia|o_Flavobacteriales|f_Flavobacteriaceae|g_Capnocytophaga|s_?	0.0	0.0	0.0	0.0011777574043247126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidota|c_Bacteroidia|o_Flavobacteriales|f_Flavobacteriaceae|g_Capnocytophaga|s_Capnocytophaga sputigena	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.478283205703643e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5565985092982663e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.366367224627895e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidota|c_Bacteroidia|o_Flavobacteriales|f_Weeksellaceae|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038156702597627367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bacteroidota|c_Bacteroidia|o_Flavobacteriales|f_Weeksellaceae|g_Empedobacter|s_Empedobacter brevis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000680020442333953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Bdellovibrionota|c_Bdellovibrionia|o_Bdellovibrionales|f_Bdellovibrionaceae|g_Bdellovibrio|s_Bdellovibrio sp. MPA	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002040061327001859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Campylobacterota|c_Campylobacteria|o_?|f_?|g_?|s_?	0.0	2.692578786516234e-05	0.0	0.0	0.0	0.0	0.0031122952774327124	0.0	0.0	0.0	0.0	0.0	0.0026980822916374083	0.0	0.0001262580351739288	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004265306235294085	0.0	0.0	0.0	0.0	0.0	0.0001045795903078487	0.0	2.6361138848727208e-05	0.0	0.0005449084375039979	0.0	0.0	0.0
d_Bacteria|p_Campylobacterota|c_Campylobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter gracilis	6.400897061638593e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010792329166549634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.701657185681591e-05	0.0	0.0	0.0	0.0	0.00026568863848865776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033056123323529155	0.0	0.0	0.0	2.7352391789478317e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.6419974254498484e-05	0.0
d_Bacteria|p_Campylobacterota|c_Campylobacteria|o_Campylobacterales|f_Campylobacteraceae|g_Campylobacter|s_Campylobacter ureolyticus	0.0	0.0	0.0	0.005810269861335249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000647539749992978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1048803537140924e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Chloroflexi|c_?|o_?|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036267756924477496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Chloroflexi|c_AD3|o_uncultured Chloroflexi bacterium|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002040061327001859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Chloroflexi|c_Anaerolineae|o_Caldilineales|f_Caldilineaceae|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012467041442789139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Chloroflexi|c_Anaerolineae|o_RBG-13-54-9|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018133878462238748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Chloroflexi|c_Gitt-GS-136|o_uncultured Caldilineaceae bacterium|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036267756924477496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Chloroflexi|c_Ktedonobacteria|o_Ktedonobacterales|f_JG30-KF-AS9|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004646806355948679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Chloroflexi|c_Ktedonobacteria|o_Ktedonobacterales|f_Ktedonobacteraceae|g_HSB OF53-F07|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002040061327001859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Chloroflexi|c_SHA-26|o_?|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024934082885578275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Chloroflexi|c_TK10|o_bacterium Ellin6519|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00029467552501137963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Chloroflexi|c_TK10|o_bacterium Ellin6543|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001360040884667906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Cyanobacteria|c_Cyanobacteriia|o_Chloroplast|f_?|g_?|s_?	0.0	0.0	7.794713434434335e-05	1.7448257841847594e-05	0.00017432903323346037	0.0	0.0	8.309203561892938e-06	0.00041556804809297123	1.8749870091614358e-05	0.0	0.0	0.0	0.0	0.0	2.0029311861678413e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007477492251962149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.815054137561434e-05	0.0	0.0	1.0540943997212555e-05	1.0684073124569723e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7574092565818137e-05	0.0	1.946101562514278e-05	0.0	0.0	9.447355183048684e-06
d_Bacteria|p_Cyanobacteria|c_Vampirivibrionia|o_Gastranaerophilales|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2667348077798435e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5675221726203415e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006136757423206415	0.0	0.0	0.0013345742598168315	0.0
d_Bacteria|p_Cyanobacteria|c_Vampirivibrionia|o_Gastranaerophilales|f_Clostridium sp. CAG:306|g_?|s_?	0.0	0.0	0.0	0.0	0.0001426328453728312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.677477687018597e-05	0.0003448548779764752	0.0	0.006027051929728483	0.0	0.0001337345181925807	0.0	0.0	0.0	0.0	0.0	0.0	6.785303118036722e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004409897554177356	0.0
d_Bacteria|p_Cyanobacteria|c_Vampirivibrionia|o_Gastranaerophilales|f_gut metagenome|g_?|s_?	0.0	0.00018848051505613637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018279702962742514	0.0	0.0	0.0	0.0
d_Bacteria|p_Desulfobacterota|c_?|o_?|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0038534491732257338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Desulfobacterota|c_Desulfobulbia|o_Desulfobulbales|f_?|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00260674502894682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Desulfobacterota|c_Desulfovibrionia|o_?|f_?|g_?|s_?	0.0	0.0	0.0	0.0017012051395801403	0.0	0.0	0.0	0.0	0.0007933571827229451	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0028243166365724357	0.0	0.0	0.0	0.00018806628742726363	0.0	0.0	0.0	0.0	0.0	0.0007294200851889476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009307204838026946	0.0
d_Bacteria|p_Desulfobacterota|c_Desulfovibrionia|o_Desulfovibrionales|f_Desulfovibrionaceae|g_?|s_?	0.00012801794123277186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001752895796026914	0.0	0.00015015935552415213	0.0	0.0	0.0	0.00019354955374037194	6.270088690481366e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023124295299865841	0.0	0.0	0.0	0.0	0.00011716079464932771	0.0	0.0	0.0	0.0	0.0	0.0001954587712757985	0.0	2.611386137534645e-05	0.0	0.0	0.0	0.0
d_Bacteria|p_Desulfobacterota|c_Desulfovibrionia|o_Desulfovibrionales|f_Desulfovibrionaceae|g_Bilophila|s_bacterium NLAE-zl-H528	0.0005120717649310874	0.006731446966290584	0.0	0.0	0.0	0.0	0.0	2.4927610685678814e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002515169205029548	0.0004967808565942548	0.0	0.0	0.006387135273432274	0.0015675221726203416	0.0047660343242159845	0.008801409167222546	0.0	0.0011233699528176778	0.0	0.0	0.0	0.0022408630204908474	0.0	0.0	0.0	0.016798164495123297	0.0006647156124175493	0.0	0.0	0.0	0.0	0.0	0.0005331632794117606	2.929019866233193e-05	0.0	0.005153247918341958	0.0	0.0	0.0	0.007762505487810283	2.6361138848727208e-05	0.00023502475237811805	0.0	0.0	0.003458288081960137	0.00036844685213889875
d_Bacteria|p_Desulfobacterota|c_Desulfovibrionia|o_Desulfovibrionales|f_Desulfovibrionaceae|g_Desulfovibrio|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0039986620939581625	0.0	0.0	0.0	0.0008128620760604054	0.0	0.0	0.0	0.0	0.0008692434931614106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.137387709235461e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_?|o_?|f_?|g_?|s_?	3.2004485308192966e-05	2.99175420724026e-05	0.08080519593696928	0.002111239198863559	0.0	0.0001040651590423153	8.645264659535312e-05	0.10421126133874059	0.0003677147577065079	0.0012124915992577287	0.00036387500903642997	0.001255923486598447	0.0016028607391801494	0.00013276760868839707	0.0008522417374240193	0.0026305162911670985	2.753489945825547e-05	0.0010102319728476498	6.905993813153634e-06	0.0011073849632043044	0.10615429357429433	0.028321722889138694	0.025401371160440958	0.0	0.027218820432267154	2.6881882463940544e-06	0.004859318735123059	0.007261828018687112	0.0	0.09130322851160674	2.9718781820573485e-06	0.0001436617473402708	1.608062849884333e-05	0.0016934501644029405	2.441027255436653e-05	0.0	0.00029520959832073085	1.6963257795091806e-05	0.0	1.1362660041325627e-05	1.8767027583742892e-05	0.028831499848179953	0.01576065537726736	3.513647999070852e-06	9.25953004129376e-05	0.0	9.763399554110642e-06	6.934492302602514e-05	3.983186796786054e-05	0.005981056337965925	0.0	4.1831836123139475e-05	1.5512600894904642e-05	2.6361138848727208e-05	0.0001798954894746089	2.8110355902984015e-05	0.0019930130054302774	1.5473324751499495e-05	1.574559197174781e-05
d_Bacteria|p_Firmicutes|c_Bacilli|o_?|f_?|g_?|s_?	0.008942053195109113	0.0007539220602245455	0.0015433532600179984	1.5703432057662835e-05	1.4263284537283121e-05	0.004143279975013325	0.0002437964633988958	7.478283205703643e-05	0.00031054266866583854	0.0177073773145206	0.0017431887151651473	0.00029441183127703127	0.0014857439819283328	0.001907257763273704	0.009046388220211999	0.0020249634292156876	5.73070094974942e-05	0.04301540436818459	0.0037168058702392857	0.0006335466234211562	0.010404024485762779	7.507967776207607e-06	0.0035209343211117807	0.01980920109860466	0.00011431658739428776	1.4516216530527894e-05	0.007163576328874962	0.003459787879801234	0.0014637126115054889	0.0010821222706545255	0.0006125040933220195	0.0011448535247134675	0.001497910544667256	0.0073564710485248715	0.0	0.0	0.00280744328003015	0.00010856484988858755	0.00014589479416753648	0.00016106570608579078	0.34638678151865937	0.0010174689931940972	0.0018112156357179365	0.00023400895673811876	0.0015160699763764436	0.003940076634852911	2.6361178796098736e-05	0.022552192701999128	0.025152330926655135	0.009707363846085854	0.0	0.002200354580077137	0.0008572263254524305	0.007220315930666382	0.0034235272263079194	0.004164657343780555	0.00021769834367007645	0.0012463763087332844	5.3849924543377504e-05
d_Bacteria|p_Firmicutes|c_Bacilli|o_Acholeplasmatales|f_Acholeplasmataceae|g_Anaeroplasma|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06860008007862829	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Anoxybacillus|s_Anoxybacillus flavithermus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012430788863676542	2.50413685146702e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00035303957957155446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Bacillales|f_Bacillaceae|g_Bacillus|s_Bacillus clausii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008999937643974893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Erysipelotrichales|f_?|g_?|s_?	0.0	4.038868179774351e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005365966494891973	0.0	0.0	0.0	0.0	0.0	0.0	1.8769919440519017e-05	0.0	0.0	0.0	0.0001572590124140522	4.702566517861025e-05	0.00013238984233933292	0.0002391687273701779	6.0341390556943804e-05	0.0006018053318666131	3.526242889261193e-05	0.0	0.0	6.590773589678962e-05	0.0	0.00030997007823676734	0.0	4.0526331713204584e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.929019866233193e-05	0.0	0.0	0.0	6.959222742804713e-05	0.0	0.0005165696098003245	0.0003295142356090901	1.3056930687673225e-05	0.0	0.0022229760445183866	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Erysipelotrichales|f_Erysipelatoclostridiaceae|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.323681424757175e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.51241055440106e-05	0.0	0.0	0.0	0.0	0.0001352131678857167	0.0	0.00020900295634937888	0.00013238984233933292	0.0	0.0	0.0005616849764088389	0.0	0.0	0.0	0.0	0.0	0.0	1.6963257795091806e-05	0.0	0.0	0.0	0.0	0.001772957088028892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.653780268471393e-05	0.0	7.834158412603934e-05	0.0	0.0003883820215710284	3.094664950299899e-05	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Erysipelotrichales|f_Erysipelatoclostridiaceae|g_Asteroleplasma|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001983370763251836	1.971073745895516e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6321669078712186e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005247077439734243	0.0	0.00167215459908154	0.0	0.0	0.0	0.0	0.0	0.0001902835004840733	0.0	0.00010115237580267054	0.0	0.0	0.0	0.0005540870127230425	0.0	0.0	0.0	0.0	0.0	0.0	0.0029319507990338118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Erysipelotrichales|f_Erysipelatoclostridiaceae|g_Catenibacterium|s_?	0.0	0.0006462189087638961	0.0	0.0	4.754428179094374e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2292106171428791e-05	0.0	0.0	0.04670419438082022	0.0	1.3409197901543067e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008475974478280872	0.0	0.0	0.0	0.0	0.0	5.270471998606278e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0001159870457134119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00366557381102289
d_Bacteria|p_Firmicutes|c_Bacilli|o_Erysipelotrichales|f_Erysipelatoclostridiaceae|g_Erysipelatoclostridium|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5026559254025353e-05	0.0	0.0	0.0	0.0	0.0032917965625027176	0.0	0.0	0.0	0.00031204720911602157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.635123041610768e-06	0.0006252006573575566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0661738545081194e-05	0.0	0.0
d_Bacteria|p_Firmicutes|c_Bacilli|o_Erysipelotrichales|f_Erysipelatoclostridiaceae|g_Erysipelatoclostridium|s_Clostridiales bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7539838881038034e-05	0.0	0.0	0.00018438159257143187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000230093865836844	8.445162412684303e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013056930687673225	0.0	0.0	0.0	0.0
