Species	SMPL0	SMPL1	SMPL10	SMPL11	SMPL12	SMPL13	SMPL14	SMPL15	SMPL16	SMPL17	SMPL18	SMPL19	SMPL2	SMPL20	SMPL21	SMPL22	SMPL23	SMPL24	SMPL25	SMPL26	SMPL27	SMPL28	SMPL29	SMPL3	SMPL30	SMPL31	SMPL32	SMPL33	SMPL34	SMPL35	SMPL36	SMPL37	SMPL38	SMPL39	SMPL4	SMPL40	SMPL41	SMPL42	SMPL43	SMPL44	SMPL45	SMPL46	SMPL47	SMPL48	SMPL49	SMPL5	SMPL50	SMPL51	SMPL52	SMPL53	SMPL54	SMPL55	SMPL56	SMPL57	SMPL58	SMPL59	SMPL6	SMPL7	SMPL8	SMPL9
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;?;?	0	57	0	25021	1	0	0	0	940	0	2850	1	0	0	0	0	0	0	0	0	0	23	0	45	0	2	220	0	1	0	2	31	455	0	0	0	0	0	0	8	0	0	0	0	0	6702	0	9	0	0	0	1	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Blautia;?	17	7	0	366	11	60	0	28	1424	0	18	0	3	0	0	0	0	0	0	3206	0	0	32	634	0	7	0	2	4154	0	0	0	129	99	0	14	0	0	11557	0	5	0	0	0	25	0	2	0	0	0	0	216	0	75	0	0	0	0	0	42
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus;?	0	0	0	0	0	18	241	14181	0	0	501	405	0	0	0	154	0	0	2220	0	0	4392	0	1821	0	1977	0	0	8	0	0	0	0	5	1	0	0	1	1	0	0	0	725	3141	0	839	0	0	320	0	0	5	2	0	4	0	2	0	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Lachnospira;?	131	0	0	0	0	0	8	3	0	0	16	0	24	0	1	0	0	0	0	0	0	0	1	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	47	1	3	0	1	0	0	0	2	0	2	0	0	21	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;?	5	4765	1	642	81	101	6	1319	3612	293	2012	106	3	59	106	73	4	24	352	4	727	2861	1682	807	0	2650	3899	238	1544	0	16	1566	385	0	285	559	29	26	732	8	14894	64	5223	19	58	2245	14180	178	20	4705	215	1	17	868	1804	4116	22	1	7216	20223
Bacteria;Firmicutes;Clostridia;Clostridiales;Peptostreptococcaceae;?;?	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;?;?	747	0	0	0	2	1488	525	0	0	0	24	0	810	0	8	0	1	0	0	0	0	126	1	1	0	0	0	0	1	660	0	0	0	14	0	0	1	0	2915	0	0	0	2	0	0	6	1380	0	0	86	0	0	1	0	2	1	1	0	7	1081
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;?	5	2	0	1	0	10	0	0	0	0	1	2	124	0	33	0	0	4	0	1	1	0	1	23	0	0	107	0	95	4	446	0	809	0	0	1352	0	1	0	0	0	0	0	1	4	2	0	412	2	4	2	0	0	0	2	0	0	1805	2	4
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Faecalibacterium;prausnitzii	5	0	0	0	0	0	193	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;?	81	0	0	0	0	0	3	2	0	0	14	0	8	0	2	0	0	0	0	0	1245	0	2	4	0	134	0	0	0	2	103	0	0	0	0	0	0	1	0	3	943	0	2	0	0	75	0	56	0	1	0	0	0	0	2	2	0	2	5	3
Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;bromii	0	7	0	0	0	0	0	6	0	0	6	0	2	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	15	0	0	0	0	0	0	0	0	0	4	0	0	22	125
Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Dialister;?	56	9	0	0	13	73	9	134	0	0	2	0	81	0	24	8	0	0	0	0	3	9	4	120	0	1	0	2	6	0	1	1	0	3	2	3	0	41	3	1	35	0	6	7	2	6	2	3	9	11	5	0	24	0	20	5	77	0	5	199
Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella;dispar	21	1	0	0	0	9	306	3	2	0	9	0	26	0	22	0	0	0	0	3	2	5	0	12	0	1	1	0	0	0	4	0	1	6	0	3	0	5	1	1	0	0	0	7	0	10	7	0	27	0	0	0	0	3	13	0	21	5	2	16
Bacteria;Firmicutes;Clostridia;Clostridiales;Veillonellaceae;Veillonella;parvula	57	38	0	0	0	104	191	107	0	3	33	0	24	0	14	0	0	0	0	33	3	81	12	106	0	12	9	0	5	15	36	1	9	0	0	10	0	66	4	8	23	0	5	27	7	56	0	4	10	17	33	6	0	3	23	9	26	102	13	72
Bacteria;Firmicutes;Clostridia;Eubacteriales;Anaerofustaceae;Anaerofustis;Anaerofustis sp. Marseille-P2832	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	9	0	5	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	7	0	0	0	4	0	2	0	4	0	0
Bacteria;Firmicutes;Clostridia;Eubacteriales;Anaerofustaceae;Anaerofustis;Anaerofustis stercorihominis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Eubacterium;?	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	139	0	0	0	0	0	0	22	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Eubacteriales;Eubacteriaceae;Pseudoramibacter;?	0	0	0	0	0	0	2	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;?;?;?	5	1	0	2	1	0	1677	26	103	610	9	0	55	0	7	0	0	0	0	3	0	15	5	53	0	8	14	6	4	2	5	9	1	0	0	6834	0	0	44	211	2	9	1	4	9	13	324	38	616	110	1222	0	2	7	6	1	319	0	468	1802
Bacteria;Firmicutes;Clostridia;Lachnospirales;Defluviitaleaceae;Defluviitaleaceae UCG-011;?	0	3	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	42	0	16	0	0	0	2	0	1	0	37	13	10	0	0	0	0	0	10	8	7	0	2	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	7	2
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;?;?	10084	9453	46	546	1	14296	16710	3553	2598	49	3732	67	2296	622	3796	345	2	1707	154	3358	7099	6484	3196	8423	13	4220	4160	12028	6839	1674	3828	17313	2860	13225	1585	1455	2	5857	6755	6055	8838	12	6641	8619	5728	6179	3500	3296	25198	9724	2273	1705	13761	6420	7311	8105	7680	3357	8163	5945
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;?	1315	1271	0	391	92	911	919	6311	779	5	1985	0	1995	0	5382	0	0	0	3	2182	2074	3695	1343	1152	15	6440	378	14140	2456	6505	418	3439	1679	5283	0	124	0	30	2183	1169	1218	0	2032	278	6835	4039	1180	1115	47	570	537	125	842	2313	10245	2583	133	283	3323	9068
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Agathobacter;uncultured organism	234	0	0	0	0	49	0	13	0	0	1	0	1	0	0	0	0	0	0	0	15	14	12	10	0	137	1	3	7	107	3	142	10	22	0	0	0	1	9	7	3	0	8	107	1	9	1	1	29	11	1	0	4	13	2	48	7	34	4	16
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostignum;?	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Anaerostipes;?	33	10	0	0	0	1192	29	2036	12	0	21	0	2	0	51	0	0	0	102	14	11	366	13	1014	4	73	0	57	58	1376	153	24	15	3	0	0	0	1	1	30	918	0	485	310	769	84	15	22	24	368	1376	0	152	233	10	275	8	11	10	8
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;?	2450	3448	0	15	6	12421	10937	1709	836	55	652	0	2237	0	23255	0	0	0	828	7460	4503	4571	978	7557	75	3520	2132	26480	11926	10065	1507	32405	2443	1721	1	1768	6	12440	3252	2199	6697	1236	9870	7222	7604	1985	2217	3844	337	13362	3696	145	2789	5887	1443	6067	10662	841	7965	6213
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;Blautia hydrogenotrophica	22	0	0	0	0	0	0	0	0	0	17	0	97	0	0	0	0	0	0	1	28	0	0	0	0	30	0	6	27	45	0	911	1	0	0	0	0	0	4	24	0	0	1	0	1	227	0	2	0	175	0	0	0	6	0	25	0	2	13	2
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;human gut	23	61	0	2	0	282	2	733	57	6	7	0	6	0	24	0	0	0	0	219	359	76	301	353	2	138	54	2444	712	104	15	1349	46	140	0	4	0	4	109	472	203	0	58	45	1991	150	89	327	22	38	29	172	45	76	229	325	1	9	354	102
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Blautia;uncultured organism	1	0	0	0	0	3	1	1	1	0	1	0	0	0	0	0	0	0	0	8	6	5	1	1	0	4	2	18	2	3	1	23	2	1	0	3	0	9	2	2	1	0	7	3	3	1	1	3	0	3	2	0	3	5	0	3	1	0	0	1
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Butyrivibrio;Butyrivibrio crossotus	1	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Catenibacillus;Catenibacillus scindens	1	5	0	0	0	4	0	6	0	0	1	0	4	0	0	0	0	0	0	0	12	38	6	1	0	26	0	31	8	13	0	12	0	0	0	0	0	0	0	13	1	0	4	8	0	3	0	0	1	1	0	0	0	0	15	6	1	7	1	6
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;?	262	9	0	0	0	55	0	371	0	0	41	0	4	0	0	1	0	0	0	0	8	2	2213	530	0	0	4	1	36	15	1	0	10	0	0	0	0	1	8	4	8004	0	22	0	4	86	0	5	18	1	5	0	20	5	0	656	49	0	23	61
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;Coprococcus catus	25	9	0	0	0	127	3	9	0	0	38	0	3	0	0	0	0	0	0	299	0	343	1	16	0	5	0	3	1	8	167	1	1	0	0	0	0	0	1	108	7	0	4	0	4	56	9	0	1	2	0	0	1	0	3	6	21	5	8	32
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;metagenome	1	2	0	0	0	1	1	5	0	0	0	0	1	0	1	0	0	0	1	7	13	9	4	1	0	10	9	421	15	25	2	60	0	5	0	0	0	11	2	3	8	0	6	8	12	6	26	4	8	16	6	0	11	4	5	5	1	2	0	8
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Dorea;?	2	0	0	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	338	3	11	3	0	0	1	0	9	2	5	0	3	2	5	0	0	0	0	171	1	2	0	6	0	5	10	5	0	6	31	2	1	1715	2	8	0	2	0	3	4
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Dorea;Dorea formicigenerans	1004	162	0	0	0	314	561	421	896	1	187	0	0	0	185	0	0	0	0	7	402	1148	0	452	0	950	386	7036	258	913	559	170	445	495	0	117	0	2	328	181	291	0	539	8	657	499	259	164	196	725	535	21	421	234	448	235	13	1	458	620
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Eisenbergiella;uncultured organism	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	10	0	0	0	563	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Frisingicoccus;Frisingicoccus caecimuris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter;Fusicatenibacter saccharivorans	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	12	12	11	2	0	0	3	5	2	16	10	5	1	2	0	1	0	10	15	0	1	0	6	0	17	1	4	4	19	3	5	0	12	1	40	1	0	0	0	1
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;GCA-900066575;?	2	0	0	0	0	0	1	0	77	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	4	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	2	0	0	5
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;GCA-900066575;uncultured organism	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	6	0	2	0	0	2	1	0	12	5	1	12	2	0	0	0	0	0	3	1	2	0	0	53	0	2	0	6	0	6	9	0	1	0	1	1	0	8	11	1
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;GCA-900066755;?	96	45	0	0	0	194	41	46	17	0	15	0	33	0	4	0	0	0	1	34	6	9	8	152	1	7	1	152	93	10	5	148	13	0	0	0	0	1	8	5	67	0	23	0	14	97	11	13	9	27	17	0	15	7	8	38	263	13	100	96
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Howardella;?	1543	1271	0	105	0	8874	11	3289	14	3	991	0	108	0	219	18	0	0	1	23	2034	2271	1757	2377	19	740	445	309	229	2909	706	510	253	51	0	193	2	1687	2199	699	712	0	3255	13	3837	2370	306	94	4940	907	595	381	1545	12	12632	639	2272	391	5305	3053
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Howardella;Eubacterium sp.	0	0	0	0	0	0	12	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Hungatella;?	21	4	0	0	0	2	0	11	5	0	19	0	4	0	0	0	0	0	0	0	7	1	5	4	0	3	45	3	17	0	22	1	1	1	0	0	0	4	10	85	6	0	1	0	3	23	471	1	1	1	2	7	0	40	0	4	6	131	4	6
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;?	221	51	0	0	2	146	30	249	283	3	64	0	435	0	33	2	0	0	0	34	180	61	209	169	0	404	69	230	787	371	110	723	249	1190	0	6	0	21	69	672	288	0	88	5612	80	137	266	26	82	79	91	47	146	259	52	377	475	131	399	161
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;Clostridiaceae bacterium	2	1	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	5	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	1
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;[Clostridium] citroniae	582	47	0	0	2	189	8	15	101	0	182	0	309	0	6	39	0	0	0	19	27	2	11	184	0	114	96	51	631	173	43	42	31	215	0	4	1	4	6	52	31	0	88	12	2	258	1360	13	45	28	46	3	133	193	8	21	442	472	74	156
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;[Clostridium] glycyrrhizinilyticum	6	0	0	0	5	21	0	1	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	7	0	21	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	84	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;human gut	2124	1056	0	64	0	885	1932	1083	504	0	1499	0	149	0	533	3	0	0	5	85	797	637	1140	2021	4	549	1615	345	659	490	727	869	445	4645	0	54	1	398	1758	566	777	0	1110	3013	439	1168	737	375	160	396	74	14	717	498	495	1187	148	920	1529	1605
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;uncultured organism	143	14	0	0	0	17	1	6	0	0	5	0	15	0	0	0	0	0	0	0	23	0	1	89	0	27	1	0	5	1	2	0	3	1	0	0	0	43	0	0	2	0	21	0	0	13	4	6	0	0	26	0	0	1	8	1	97	50	9	19
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospira;?	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	2	0	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae FCS020 group;?	64	88	0	0	0	210	0	17	4	0	26	0	0	0	6	0	0	0	0	0	108	3	29	57	0	66	4	7	11	4	15	20	28	0	0	2	0	34	5	6	53	0	8	0	104	28	0	9	0	260	4	1	2	18	0	32	8	15	56	94
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae NC2004 group;?	1	0	0	0	0	7	8	86	1	0	0	0	0	0	0	0	0	0	0	18	9	80	11722	2	0	22	22	0	3	23	34	1	20	0	0	38	0	88	5	27	9	0	16	45	15	0	6	27	13	43	20	18	0	18	24	8	1	1	0	1996
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae ND3007 group;?	22	6	0	0	0	31	0	12	0	0	4	0	3	0	0	0	0	0	0	4	5	1	1	35	0	2	0	40	28	2	2	27	0	0	0	1	0	0	32	1	12	0	1	0	2	15	0	1	0	4	3	1	4	1	0	4	17	1	42	11
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae ND3007 group;metagenome	583	474	0	124	0	2087	13	33	16	0	184	0	68	0	31	0	0	0	0	0	605	10	246	1052	1	5	136	17	59	973	132	43	165	6	0	5	0	50	267	186	1017	0	275	24	411	231	8	32	328	78	88	0	7	1678	48	419	2392	34	620	763
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae NK4A136 group;?	0	9	0	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	247	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	514	0	0	0	0	0	0	0	0	1	0	0	9	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae NK4A136 group;gut metagenome	926	15180	0	546	1	1041	114	25	590	0	253	0	15	0	474	0	0	0	0	1154	9256	96	123	417	5	686	1032	38	809	136	274	319	50	26	0	2602	0	542	224	79	1690	0	594	32	5101	142	11	2030	249	117	31	1	11	163	17	4299	217	242	19317	505
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae UCG-001;?	1024	564	0	0	0	419	1	137	0	0	77	0	9	0	109	2	0	1	0	0	136	12	18	720	0	97	6	63	147	16	13	84	28	18	0	4	0	92	28	59	329	0	65	14	61	115	9	78	47	15	22	0	5	61	12	364	293	11	1444	468
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae UCG-004;?	0	1280	0	25	0	0	0	0	3	0	8	0	0	0	1	0	0	0	0	7	46	0	0	0	0	15	2	0	2	0	1	0	10	74	0	6	0	0	391	0	2	0	0	0	680	7	0	75	0	0	11004	7	0	0	0	0	0	11905	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae UCG-004;[Eubacterium] hallii	2	0	0	0	0	4	11	0	255	0	1	0	0	0	1	0	0	0	0	1	0	4	0	0	0	1	4	1	0	5	114	0	3	5	0	1	0	23	6	1	0	0	0	28	0	2	2	2	30	4	3	0	1	6	16	2	4	2	5	24
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae UCG-008;?	0	6	0	77	0	10	4	1	0	0	0	0	2	0	1	0	0	0	1	29	12	17	5	2	0	14	2	97	41	35	8	112	6	12	0	4	0	49	8	4	23	0	25	44	16	1	9	16	5	17	11	2	16	24	6	25	2	1	3	4
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae UCG-010;?	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	399	0	4	9	0	0	9	1	5	27	1	117	12	2	0	0	0	0	3	7	0	0	11	0	5	0	0	2	0	1	24	0	0	9	0	2	2	41	12	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae UCG-010;metagenome	9	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	66	4	2	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Marvinbryantia;?	1	26	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Moryella;Moryella indoligenes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	175	0	0	0	3	0	0	22	29	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Moryella;human gut	13	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	9	25	0	19	0	0	12	0	113	13	22	0	0	0	0	0	11	0	15	0	19	0	20	1	0	5	0	0	0	0	0	0	0	39	0	17	0	4
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Oribacterium;?	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	13	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	1
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;?	1595	171	3	3	0	376	121	295	3	0	98	0	99	0	25	1	0	0	2	15	63	96	143	2737	0	32	221	194	856	1153	31	461	11	11	4	3	2	95	258	470	220	0	174	47	320	348	3759	89	54	297	30	0	48	352	86	134	487	25	1280	7515
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia faecis	0	0	0	0	1	5	0	3	0	0	0	0	1	0	126	0	0	0	0	0	8	5	7	2	0	10	0	0	0	0	0	3	0	5	0	2	0	33	5	2	13	0	16	17	2	0	9	14	5	18	2	0	9	0	30	14	1	0	1	31
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia intestinalis	39	17	0	25	0	1847	3	28	0	0	99	0	11	0	429	0	0	0	0	4	17	5	15	10	0	167	1	9	6	9	10	0	10	66	0	2	0	10	63	23	71	0	79	508	20	19	0	30	0	28	64	0	149	0	0	126	0	0	508	64
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;Roseburia inulinivorans	1429	395	0	514	0	24101	82	877	12	0	2097	0	217	0	10374	0	0	0	0	44	161	16	228	254	17	2800	17	195	61	223	148	0	148	1149	0	26	0	161	1266	392	479	0	1214	9120	466	504	0	466	19	525	864	0	2385	3	3	2359	0	11	13777	1418
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Sellimonas;?	223	36	0	0	0	557	7	324	0	0	58	0	166	0	263	0	0	0	0	0	33	17	14	351	0	172	9	168	56	27	6	96	17	7	0	0	1	35	14	266	162	0	50	418	19	178	19	23	27	32	7	0	30	30	136	78	354	0	262	829
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Tuzzerella;?	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	20	0	0	0	10	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Tyzzerella;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Tyzzerella;Anaerotignum lactatifermentans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Bacteroides] pectinophilus group;?	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
